lat,lon,year,AGB,NDVI,soil_clay,soil_sand,soil_silt,groundwater_depth,total_precipitation,peatland_fraction,elevation,clay,sand,silt,elev,peat,annual_precip,rzm,elevation_peat,precip_clay_interaction,Hydraulic_Stress,clay_median,sand_median,silt_median,elev_median,peat_median,clay_median.1,sand_median.1,silt_median.1,elev_median.1,peat_median.1,clay_median.2,sand_median.2,silt_median.2,elev_median.2,peat_median.2,clay_median,sand_median,silt_median,elev_median,peat_median
-2.625,112.0416667,2013,134.7799601,0.79955459,381.0,281.0,340.0,319.6205444335937,2858.9403899908066,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2013,2013,342.93466981901236,766953,0.9995034756703078,"{'_idx': 104, 'median': 381, 'year': 2013}","{'_idx': 104, 'median': 281, 'year': 2013}","{'_idx': 104, 'median': 340, 'year': 2013}","{'_idx': 104, 'median': 49, 'year': 2013}","{'_idx': 104, 'median': 6.998666731000252, 'year': 2013}","{'_idx': 104, 'median': 381, 'year': 2013}","{'_idx': 104, 'median': 281, 'year': 2013}","{'_idx': 104, 'median': 340, 'year': 2013}","{'_idx': 104, 'median': 49, 'year': 2013}","{'_idx': 104, 'median': 6.998666731000252, 'year': 2013}","{'_idx': 104, 'median': 381, 'year': 2013}","{'_idx': 104, 'median': 281, 'year': 2013}","{'_idx': 104, 'median': 340, 'year': 2013}","{'_idx': 104, 'median': 49, 'year': 2013}","{'_idx': 104, 'median': 6.998666731000252, 'year': 2013}","{'_idx': 104, 'median': 381, 'year': 2013}","{'_idx': 104, 'median': 281, 'year': 2013}","{'_idx': 104, 'median': 340, 'year': 2013}","{'_idx': 104, 'median': 49, 'year': 2013}","{'_idx': 104, 'median': 6.998666731000252, 'year': 2013}"
-2.625,112.0416667,2014,132.8199537,0.099887344,381.0,281.0,340.0,243.7377166748047,2587.9621126651764,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2014,2014,342.93466981901236,767334,0.9995037220843672,"{'_idx': 105, 'median': 381, 'year': 2014}","{'_idx': 105, 'median': 281, 'year': 2014}","{'_idx': 105, 'median': 340, 'year': 2014}","{'_idx': 105, 'median': 49, 'year': 2014}","{'_idx': 105, 'median': 6.998666731000252, 'year': 2014}","{'_idx': 105, 'median': 381, 'year': 2014}","{'_idx': 105, 'median': 281, 'year': 2014}","{'_idx': 105, 'median': 340, 'year': 2014}","{'_idx': 105, 'median': 49, 'year': 2014}","{'_idx': 105, 'median': 6.998666731000252, 'year': 2014}","{'_idx': 105, 'median': 381, 'year': 2014}","{'_idx': 105, 'median': 281, 'year': 2014}","{'_idx': 105, 'median': 340, 'year': 2014}","{'_idx': 105, 'median': 49, 'year': 2014}","{'_idx': 105, 'median': 6.998666731000252, 'year': 2014}","{'_idx': 105, 'median': 381, 'year': 2014}","{'_idx': 105, 'median': 281, 'year': 2014}","{'_idx': 105, 'median': 340, 'year': 2014}","{'_idx': 105, 'median': 49, 'year': 2014}","{'_idx': 105, 'median': 6.998666731000252, 'year': 2014}"
-2.625,112.0416667,2015,134.5849675,0.633703744,381.0,281.0,340.0,237.36181640625,2502.4383487701416,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2015,2015,342.93466981901236,767715,0.9995039682539683,"{'_idx': 106, 'median': 381, 'year': 2015}","{'_idx': 106, 'median': 281, 'year': 2015}","{'_idx': 106, 'median': 340, 'year': 2015}","{'_idx': 106, 'median': 49, 'year': 2015}","{'_idx': 106, 'median': 6.998666731000252, 'year': 2015}","{'_idx': 106, 'median': 381, 'year': 2015}","{'_idx': 106, 'median': 281, 'year': 2015}","{'_idx': 106, 'median': 340, 'year': 2015}","{'_idx': 106, 'median': 49, 'year': 2015}","{'_idx': 106, 'median': 6.998666731000252, 'year': 2015}","{'_idx': 106, 'median': 381, 'year': 2015}","{'_idx': 106, 'median': 281, 'year': 2015}","{'_idx': 106, 'median': 340, 'year': 2015}","{'_idx': 106, 'median': 49, 'year': 2015}","{'_idx': 106, 'median': 6.998666731000252, 'year': 2015}","{'_idx': 106, 'median': 381, 'year': 2015}","{'_idx': 106, 'median': 281, 'year': 2015}","{'_idx': 106, 'median': 340, 'year': 2015}","{'_idx': 106, 'median': 49, 'year': 2015}","{'_idx': 106, 'median': 6.998666731000252, 'year': 2015}"
-2.625,112.0416667,2016,134.1049708,0.692574825,381.0,281.0,340.0,342.9263000488281,3481.3340215682983,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2016,2016,342.93466981901236,768096,0.9995042141794744,"{'_idx': 107, 'median': 381, 'year': 2016}","{'_idx': 107, 'median': 281, 'year': 2016}","{'_idx': 107, 'median': 340, 'year': 2016}","{'_idx': 107, 'median': 49, 'year': 2016}","{'_idx': 107, 'median': 6.998666731000252, 'year': 2016}","{'_idx': 107, 'median': 381, 'year': 2016}","{'_idx': 107, 'median': 281, 'year': 2016}","{'_idx': 107, 'median': 340, 'year': 2016}","{'_idx': 107, 'median': 49, 'year': 2016}","{'_idx': 107, 'median': 6.998666731000252, 'year': 2016}","{'_idx': 107, 'median': 381, 'year': 2016}","{'_idx': 107, 'median': 281, 'year': 2016}","{'_idx': 107, 'median': 340, 'year': 2016}","{'_idx': 107, 'median': 49, 'year': 2016}","{'_idx': 107, 'median': 6.998666731000252, 'year': 2016}","{'_idx': 107, 'median': 381, 'year': 2016}","{'_idx': 107, 'median': 281, 'year': 2016}","{'_idx': 107, 'median': 340, 'year': 2016}","{'_idx': 107, 'median': 49, 'year': 2016}","{'_idx': 107, 'median': 6.998666731000252, 'year': 2016}"
-2.625,112.0416667,2017,125.3524347,0.735784083,381.0,281.0,340.0,345.732421875,3217.3322880268097,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2017,2017,342.93466981901236,768477,0.9995044598612488,"{'_idx': 108, 'median': 381, 'year': 2017}","{'_idx': 108, 'median': 281, 'year': 2017}","{'_idx': 108, 'median': 340, 'year': 2017}","{'_idx': 108, 'median': 49, 'year': 2017}","{'_idx': 108, 'median': 6.998666731000252, 'year': 2017}","{'_idx': 108, 'median': 381, 'year': 2017}","{'_idx': 108, 'median': 281, 'year': 2017}","{'_idx': 108, 'median': 340, 'year': 2017}","{'_idx': 108, 'median': 49, 'year': 2017}","{'_idx': 108, 'median': 6.998666731000252, 'year': 2017}","{'_idx': 108, 'median': 381, 'year': 2017}","{'_idx': 108, 'median': 281, 'year': 2017}","{'_idx': 108, 'median': 340, 'year': 2017}","{'_idx': 108, 'median': 49, 'year': 2017}","{'_idx': 108, 'median': 6.998666731000252, 'year': 2017}","{'_idx': 108, 'median': 381, 'year': 2017}","{'_idx': 108, 'median': 281, 'year': 2017}","{'_idx': 108, 'median': 340, 'year': 2017}","{'_idx': 108, 'median': 49, 'year': 2017}","{'_idx': 108, 'median': 6.998666731000252, 'year': 2017}"
-2.625,112.0416667,2018,130.1024355,0.700622892,381.0,281.0,340.0,328.5901184082031,2768.4958594698373,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2018,2018,342.93466981901236,768858,0.9995047052996533,"{'_idx': 109, 'median': 381, 'year': 2018}","{'_idx': 109, 'median': 281, 'year': 2018}","{'_idx': 109, 'median': 340, 'year': 2018}","{'_idx': 109, 'median': 49, 'year': 2018}","{'_idx': 109, 'median': 6.998666731000252, 'year': 2018}","{'_idx': 109, 'median': 381, 'year': 2018}","{'_idx': 109, 'median': 281, 'year': 2018}","{'_idx': 109, 'median': 340, 'year': 2018}","{'_idx': 109, 'median': 49, 'year': 2018}","{'_idx': 109, 'median': 6.998666731000252, 'year': 2018}","{'_idx': 109, 'median': 381, 'year': 2018}","{'_idx': 109, 'median': 281, 'year': 2018}","{'_idx': 109, 'median': 340, 'year': 2018}","{'_idx': 109, 'median': 49, 'year': 2018}","{'_idx': 109, 'median': 6.998666731000252, 'year': 2018}","{'_idx': 109, 'median': 381, 'year': 2018}","{'_idx': 109, 'median': 281, 'year': 2018}","{'_idx': 109, 'median': 340, 'year': 2018}","{'_idx': 109, 'median': 49, 'year': 2018}","{'_idx': 109, 'median': 6.998666731000252, 'year': 2018}"
-2.625,112.0416667,2019,127.5599342,0.802242928,381.0,281.0,340.0,318.99609375,2295.6883184241306,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2019,2019,342.93466981901236,769239,0.9995049504950495,"{'_idx': 110, 'median': 381, 'year': 2019}","{'_idx': 110, 'median': 281, 'year': 2019}","{'_idx': 110, 'median': 340, 'year': 2019}","{'_idx': 110, 'median': 49, 'year': 2019}","{'_idx': 110, 'median': 6.998666731000252, 'year': 2019}","{'_idx': 110, 'median': 381, 'year': 2019}","{'_idx': 110, 'median': 281, 'year': 2019}","{'_idx': 110, 'median': 340, 'year': 2019}","{'_idx': 110, 'median': 49, 'year': 2019}","{'_idx': 110, 'median': 6.998666731000252, 'year': 2019}","{'_idx': 110, 'median': 381, 'year': 2019}","{'_idx': 110, 'median': 281, 'year': 2019}","{'_idx': 110, 'median': 340, 'year': 2019}","{'_idx': 110, 'median': 49, 'year': 2019}","{'_idx': 110, 'median': 6.998666731000252, 'year': 2019}","{'_idx': 110, 'median': 381, 'year': 2019}","{'_idx': 110, 'median': 281, 'year': 2019}","{'_idx': 110, 'median': 340, 'year': 2019}","{'_idx': 110, 'median': 49, 'year': 2019}","{'_idx': 110, 'median': 6.998666731000252, 'year': 2019}"
-2.625,112.0416667,2020,135.9549406,0.28398318,381.0,281.0,340.0,362.6401672363281,3826.488522890024,6.998666731000252,49.0,381,281,340,49,6.998666731000252,2020,2020,342.93466981901236,769620,0.9995051954477981,"{'_idx': 111, 'median': 381, 'year': 2020}","{'_idx': 111, 'median': 281, 'year': 2020}","{'_idx': 111, 'median': 340, 'year': 2020}","{'_idx': 111, 'median': 49, 'year': 2020}","{'_idx': 111, 'median': 6.998666731000252, 'year': 2020}","{'_idx': 111, 'median': 381, 'year': 2020}","{'_idx': 111, 'median': 281, 'year': 2020}","{'_idx': 111, 'median': 340, 'year': 2020}","{'_idx': 111, 'median': 49, 'year': 2020}","{'_idx': 111, 'median': 6.998666731000252, 'year': 2020}","{'_idx': 111, 'median': 381, 'year': 2020}","{'_idx': 111, 'median': 281, 'year': 2020}","{'_idx': 111, 'median': 340, 'year': 2020}","{'_idx': 111, 'median': 49, 'year': 2020}","{'_idx': 111, 'median': 6.998666731000252, 'year': 2020}","{'_idx': 111, 'median': 381, 'year': 2020}","{'_idx': 111, 'median': 281, 'year': 2020}","{'_idx': 111, 'median': 340, 'year': 2020}","{'_idx': 111, 'median': 49, 'year': 2020}","{'_idx': 111, 'median': 6.998666731000252, 'year': 2020}"
-2.708333333,112.4583333,1993,90.82002438,0.5289106369018555,369.0,257.0,375.0,,2733.430015563965,8.67435134514654,29.0,369,257,375,29,8.67435134514654,1993,1993,251.55618900924966,735417,0.9994984954864594,"{'_idx': 112, 'median': 369, 'year': 1993}","{'_idx': 112, 'median': 257, 'year': 1993}","{'_idx': 112, 'median': 375, 'year': 1993}","{'_idx': 112, 'median': 29, 'year': 1993}","{'_idx': 112, 'median': 8.67435134514654, 'year': 1993}","{'_idx': 112, 'median': 369, 'year': 1993}","{'_idx': 112, 'median': 257, 'year': 1993}","{'_idx': 112, 'median': 375, 'year': 1993}","{'_idx': 112, 'median': 29, 'year': 1993}","{'_idx': 112, 'median': 8.67435134514654, 'year': 1993}","{'_idx': 112, 'median': 369, 'year': 1993}","{'_idx': 112, 'median': 257, 'year': 1993}","{'_idx': 112, 'median': 375, 'year': 1993}","{'_idx': 112, 'median': 29, 'year': 1993}","{'_idx': 112, 'median': 8.67435134514654, 'year': 1993}","{'_idx': 112, 'median': 369, 'year': 1993}","{'_idx': 112, 'median': 257, 'year': 1993}","{'_idx': 112, 'median': 375, 'year': 1993}","{'_idx': 112, 'median': 29, 'year': 1993}","{'_idx': 112, 'median': 8.67435134514654, 'year': 1993}"
-2.708333333,112.4583333,1994,88.97752279,0.4362644851207733,369.0,257.0,375.0,,2508.9142293930054,8.67435134514654,29.0,369,257,375,29,8.67435134514654,1994,1994,251.55618900924966,735786,0.9994987468671679,"{'_idx': 113, 'median': 369, 'year': 1994}","{'_idx': 113, 'median': 257, 'year': 1994}","{'_idx': 113, 'median': 375, 'year': 1994}","{'_idx': 113, 'median': 29, 'year': 1994}","{'_idx': 113, 'median': 8.67435134514654, 'year': 1994}","{'_idx': 113, 'median': 369, 'year': 1994}","{'_idx': 113, 'median': 257, 'year': 1994}","{'_idx': 113, 'median': 375, 'year': 1994}","{'_idx': 113, 'median': 29, 'year': 1994}","{'_idx': 113, 'median': 8.67435134514654, 'year': 1994}","{'_idx': 113, 'median': 369, 'year': 1994}","{'_idx': 113, 'median': 257, 'year': 1994}","{'_idx': 113, 'median': 375, 'year': 1994}","{'_idx': 113, 'median': 29, 'year': 1994}","{'_idx': 113, 'median': 8.67435134514654, 'year': 1994}","{'_idx': 113, 'median': 369, 'year': 1994}","{'_idx': 113, 'median': 257, 'year': 1994}","{'_idx': 113, 'median': 375, 'year': 1994}","{'_idx': 113, 'median': 29, 'year': 1994}","{'_idx': 113, 'median': 8.67435134514654, 'year': 1994}"
-2.708333333,112.4583333,1995,88.55501857,0.5829159617424011,369.0,257.0,375.0,,3185.235365629196,8.67435134514654,29.0,369,257,375,29,8.67435134514654,1995,1995,251.55618900924966,736155,0.999498997995992,"{'_idx': 114, 'median': 369, 'year': 1995}","{'_idx': 114, 'median': 257, 'year': 1995}","{'_idx': 114, 'median': 375, 'year': 1995}","{'_idx': 114, 'median': 29, 'year': 1995}","{'_idx': 114, 'median': 8.67435134514654, 'year': 1995}","{'_idx': 114, 'median': 369, 'year': 1995}","{'_idx': 114, 'median': 257, 'year': 1995}","{'_idx': 114, 'median': 375, 'year': 1995}","{'_idx': 114, 'median': 29, 'year': 1995}","{'_idx': 114, 'median': 8.67435134514654, 'year': 1995}","{'_idx': 114, 'median': 369, 'year': 1995}","{'_idx': 114, 'median': 257, 'year': 1995}","{'_idx': 114, 'median': 375, 'year': 1995}","{'_idx': 114, 'median': 29, 'year': 1995}","{'_idx': 114, 'median': 8.67435134514654, 'year': 1995}","{'_idx': 114, 'median': 369, 'year': 1995}","{'_idx': 114, 'median': 257, 'year': 1995}","{'_idx': 114, 'median': 375, 'year': 1995}","{'_idx': 114, 'median': 29, 'year': 1995}","{'_idx': 114, 'median': 8.67435134514654, 'year': 1995}"
-2.708333333,112.4583333,1996,89.71002386,0.5515761971473694,369.0,257.0,375.0,,3004.618383646012,8.67435134514654,29.0,369,257,375,29,8.67435134514654,1996,1996,251.55618900924966,736524,0.99949924887331,"{'_idx': 115, 'median': 369, 'year': 1996}","{'_idx': 115, 'median': 257, 'year': 1996}","{'_idx': 115, 'median': 375, 'year': 1996}","{'_idx': 115, 'median': 29, 'year': 1996}","{'_idx': 115, 'median': 8.67435134514654, 'year': 1996}","{'_idx': 115, 'median': 369, 'year': 1996}","{'_idx': 115, 'median': 257, 'year': 1996}","{'_idx': 115, 'median': 375, 'year': 1996}","{'_idx': 115, 'median': 29, 'year': 1996}","{'_idx': 115, 'median': 8.67435134514654, 'year': 1996}","{'_idx': 115, 'median': 369, 'year': 1996}","{'_idx': 115, 'median': 257, 'year': 1996}","{'_idx': 115, 'median': 375, 'year': 1996}","{'_idx': 115, 'median': 29, 'year': 1996}","{'_idx': 115, 'median': 8.67435134514654, 'year': 1996}","{'_idx': 115, 'median': 369, 'year': 1996}","{'_idx': 115, 'median': 257, 'year': 1996}","{'_idx': 115, 'median': 375, 'year': 1996}","{'_idx': 115, 'median': 29, 'year': 1996}","{'_idx': 115, 'median': 8.67435134514654, 'year': 1996}"
-2.708333333,112.4583333,1997,81.03000558,0.4854185283184051,369.0,257.0,375.0,,1851.248185873032,8.67435134514654,29.0,369,257,375,29,8.67435134514654,1997,1997,251.55618900924966,736893,0.9994994994994995,"{'_idx': 116, 'median': 369, 'year': 1997}","{'_idx': 116, 'median': 257, 'year': 1997}","{'_idx': 116, 'median': 375, 'year': 1997}","{'_idx': 116, 'median': 29, 'year': 1997}","{'_idx': 116, 'median': 8.67435134514654, 'year': 1997}","{'_idx': 116, 'median': 369, 'year': 1997}","{'_idx': 116, 'median': 257, 'year': 1997}","{'_idx': 116, 'median': 375, 'year': 1997}","{'_idx': 116, 'median': 29, 'year': 1997}","{'_idx': 116, 'median': 8.67435134514654, 'year': 1997}","{'_idx': 116, 'median': 369, 'year': 1997}","{'_idx': 116, 'median': 257, 'year': 1997}","{'_idx': 116, 'median': 375, 'year': 1997}","{'_idx': 116, 'median': 29, 'year': 1997}","{'_idx': 116, 'median': 8.67435134514654, 'year': 1997}","{'_idx': 116, 'median': 369, 'year': 1997}","{'_idx': 116, 'median': 257, 'year': 1997}","{'_idx': 116, 'median': 375, 'year': 1997}","{'_idx': 116, 'median': 29, 'year': 1997}","{'_idx': 116, 'median': 8.67435134514654, 'year': 1997}"
-2.708333333,112.4583333,1998,78.69500096,0.552161694,369.0,257.0,375.0,,3220.1335411071777,8.67435134514654,29.0,369,257,375,29,8.67435134514654,1998,1998,251.55618900924966,737262,0.9994997498749375,"{'_idx': 117, 'median': 369, 'year': 1998}","{'_idx': 117, 'median': 257, 'year': 1998}","{'_idx': 117, 'median': 375, 'year': 1998}","{'_idx': 117, 'median': 29, 'year': 1998}","{'_idx': 117, 'median': 8.67435134514654, 'year': 1998}","{'_idx': 117, 'median': 369, 'year': 1998}","{'_idx': 117, 'median': 257, 'year': 1998}","{'_idx': 117, 'median': 375, 'year': 1998}","{'_idx': 117, 'median': 29, 'year': 1998}","{'_idx': 117, 'median': 8.67435134514654, 'year': 1998}","{'_idx': 117, 'median': 369, 'year': 1998}","{'_idx': 117, 'median': 257, 'year': 1998}","{'_idx': 117, 'median': 375, 'year': 1998}","{'_idx': 117, 'median': 29, 'year': 1998}","{'_idx': 117, 'median': 8.67435134514654, 'year': 1998}","{'_idx': 117, 'median': 369, 'year': 1998}","{'_idx': 117, 'median': 257, 'year': 1998}","{'_idx': 117, 'median': 375, 'year': 1998}","{'_idx': 117, 'median': 29, 'year': 1998}","{'_idx': 117, 'median': 8.67435134514654, 'year': 1998}"
-2.708333333,112.4583333,1999,81.58250833,0.4706510901451111,369.0,257.0,375.0,,3090.809625387192,8.67435134514654,29.0,369,257,375,29,8.67435134514654,1999,1999,251.55618900924966,737631,0.9995,"{'_idx': 118, 'median': 369, 'year': 1999}","{'_idx': 118, 'median': 257, 'year': 1999}","{'_idx': 118, 'median': 375, 'year': 1999}","{'_idx': 118, 'median': 29, 'year': 1999}","{'_idx': 118, 'median': 8.67435134514654, 'year': 1999}","{'_idx': 118, 'median': 369, 'year': 1999}","{'_idx': 118, 'median': 257, 'year': 1999}","{'_idx': 118, 'median': 375, 'year': 1999}","{'_idx': 118, 'median': 29, 'year': 1999}","{'_idx': 118, 'median': 8.67435134514654, 'year': 1999}","{'_idx': 118, 'median': 369, 'year': 1999}","{'_idx': 118, 'median': 257, 'year': 1999}","{'_idx': 118, 'median': 375, 'year': 1999}","{'_idx': 118, 'median': 29, 'year': 1999}","{'_idx': 118, 'median': 8.67435134514654, 'year': 1999}","{'_idx': 118, 'median': 369, 'year': 1999}","{'_idx': 118, 'median': 257, 'year': 1999}","{'_idx': 118, 'median': 375, 'year': 1999}","{'_idx': 118, 'median': 29, 'year': 1999}","{'_idx': 118, 'median': 8.67435134514654, 'year': 1999}"
-2.708333333,112.4583333,2000,85.51751422,0.5835556387901306,369.0,257.0,375.0,,3228.146310567856,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2000,2000,251.55618900924966,738000,0.9995002498750625,"{'_idx': 119, 'median': 369, 'year': 2000}","{'_idx': 119, 'median': 257, 'year': 2000}","{'_idx': 119, 'median': 375, 'year': 2000}","{'_idx': 119, 'median': 29, 'year': 2000}","{'_idx': 119, 'median': 8.67435134514654, 'year': 2000}","{'_idx': 119, 'median': 369, 'year': 2000}","{'_idx': 119, 'median': 257, 'year': 2000}","{'_idx': 119, 'median': 375, 'year': 2000}","{'_idx': 119, 'median': 29, 'year': 2000}","{'_idx': 119, 'median': 8.67435134514654, 'year': 2000}","{'_idx': 119, 'median': 369, 'year': 2000}","{'_idx': 119, 'median': 257, 'year': 2000}","{'_idx': 119, 'median': 375, 'year': 2000}","{'_idx': 119, 'median': 29, 'year': 2000}","{'_idx': 119, 'median': 8.67435134514654, 'year': 2000}","{'_idx': 119, 'median': 369, 'year': 2000}","{'_idx': 119, 'median': 257, 'year': 2000}","{'_idx': 119, 'median': 375, 'year': 2000}","{'_idx': 119, 'median': 29, 'year': 2000}","{'_idx': 119, 'median': 8.67435134514654, 'year': 2000}"
-2.708333333,112.4583333,2001,92.16502689,0.6466631889343262,369.0,257.0,375.0,,2934.6439864635468,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2001,2001,251.55618900924966,738369,0.9995004995004995,"{'_idx': 120, 'median': 369, 'year': 2001}","{'_idx': 120, 'median': 257, 'year': 2001}","{'_idx': 120, 'median': 375, 'year': 2001}","{'_idx': 120, 'median': 29, 'year': 2001}","{'_idx': 120, 'median': 8.67435134514654, 'year': 2001}","{'_idx': 120, 'median': 369, 'year': 2001}","{'_idx': 120, 'median': 257, 'year': 2001}","{'_idx': 120, 'median': 375, 'year': 2001}","{'_idx': 120, 'median': 29, 'year': 2001}","{'_idx': 120, 'median': 8.67435134514654, 'year': 2001}","{'_idx': 120, 'median': 369, 'year': 2001}","{'_idx': 120, 'median': 257, 'year': 2001}","{'_idx': 120, 'median': 375, 'year': 2001}","{'_idx': 120, 'median': 29, 'year': 2001}","{'_idx': 120, 'median': 8.67435134514654, 'year': 2001}","{'_idx': 120, 'median': 369, 'year': 2001}","{'_idx': 120, 'median': 257, 'year': 2001}","{'_idx': 120, 'median': 375, 'year': 2001}","{'_idx': 120, 'median': 29, 'year': 2001}","{'_idx': 120, 'median': 8.67435134514654, 'year': 2001}"
-2.708333333,112.4583333,2002,94.66002654,0.6381,369.0,257.0,375.0,,2444.1687257289886,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2002,2002,251.55618900924966,738738,0.9995007488766849,"{'_idx': 121, 'median': 369, 'year': 2002}","{'_idx': 121, 'median': 257, 'year': 2002}","{'_idx': 121, 'median': 375, 'year': 2002}","{'_idx': 121, 'median': 29, 'year': 2002}","{'_idx': 121, 'median': 8.67435134514654, 'year': 2002}","{'_idx': 121, 'median': 369, 'year': 2002}","{'_idx': 121, 'median': 257, 'year': 2002}","{'_idx': 121, 'median': 375, 'year': 2002}","{'_idx': 121, 'median': 29, 'year': 2002}","{'_idx': 121, 'median': 8.67435134514654, 'year': 2002}","{'_idx': 121, 'median': 369, 'year': 2002}","{'_idx': 121, 'median': 257, 'year': 2002}","{'_idx': 121, 'median': 375, 'year': 2002}","{'_idx': 121, 'median': 29, 'year': 2002}","{'_idx': 121, 'median': 8.67435134514654, 'year': 2002}","{'_idx': 121, 'median': 369, 'year': 2002}","{'_idx': 121, 'median': 257, 'year': 2002}","{'_idx': 121, 'median': 375, 'year': 2002}","{'_idx': 121, 'median': 29, 'year': 2002}","{'_idx': 121, 'median': 8.67435134514654, 'year': 2002}"
-2.708333333,112.4583333,2003,77.2324977,,369.0,257.0,375.0,221.18028259277344,2732.423328399658,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2003,2003,251.55618900924966,739107,0.9995009980039921,"{'_idx': 122, 'median': 369, 'year': 2003}","{'_idx': 122, 'median': 257, 'year': 2003}","{'_idx': 122, 'median': 375, 'year': 2003}","{'_idx': 122, 'median': 29, 'year': 2003}","{'_idx': 122, 'median': 8.67435134514654, 'year': 2003}","{'_idx': 122, 'median': 369, 'year': 2003}","{'_idx': 122, 'median': 257, 'year': 2003}","{'_idx': 122, 'median': 375, 'year': 2003}","{'_idx': 122, 'median': 29, 'year': 2003}","{'_idx': 122, 'median': 8.67435134514654, 'year': 2003}","{'_idx': 122, 'median': 369, 'year': 2003}","{'_idx': 122, 'median': 257, 'year': 2003}","{'_idx': 122, 'median': 375, 'year': 2003}","{'_idx': 122, 'median': 29, 'year': 2003}","{'_idx': 122, 'median': 8.67435134514654, 'year': 2003}","{'_idx': 122, 'median': 369, 'year': 2003}","{'_idx': 122, 'median': 257, 'year': 2003}","{'_idx': 122, 'median': 375, 'year': 2003}","{'_idx': 122, 'median': 29, 'year': 2003}","{'_idx': 122, 'median': 8.67435134514654, 'year': 2003}"
-2.708333333,112.4583333,2004,78.64000106,0.4798882305622101,369.0,257.0,375.0,237.70706176757807,2369.201403856277,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2004,2004,251.55618900924966,739476,0.9995012468827931,"{'_idx': 123, 'median': 369, 'year': 2004}","{'_idx': 123, 'median': 257, 'year': 2004}","{'_idx': 123, 'median': 375, 'year': 2004}","{'_idx': 123, 'median': 29, 'year': 2004}","{'_idx': 123, 'median': 8.67435134514654, 'year': 2004}","{'_idx': 123, 'median': 369, 'year': 2004}","{'_idx': 123, 'median': 257, 'year': 2004}","{'_idx': 123, 'median': 375, 'year': 2004}","{'_idx': 123, 'median': 29, 'year': 2004}","{'_idx': 123, 'median': 8.67435134514654, 'year': 2004}","{'_idx': 123, 'median': 369, 'year': 2004}","{'_idx': 123, 'median': 257, 'year': 2004}","{'_idx': 123, 'median': 375, 'year': 2004}","{'_idx': 123, 'median': 29, 'year': 2004}","{'_idx': 123, 'median': 8.67435134514654, 'year': 2004}","{'_idx': 123, 'median': 369, 'year': 2004}","{'_idx': 123, 'median': 257, 'year': 2004}","{'_idx': 123, 'median': 375, 'year': 2004}","{'_idx': 123, 'median': 29, 'year': 2004}","{'_idx': 123, 'median': 8.67435134514654, 'year': 2004}"
-2.708333333,112.4583333,2005,78.74500024,0.3513307273387909,369.0,257.0,375.0,271.41424560546875,2488.4256060123444,8.67435134514654,29.0,369,257,375,29,8.67435134514654,2005,2005,251.55618900924966,739845,0.9995014955134596,"{'_idx': 124, 'median': 369, 'year': 2005}","{'_idx': 124, 'median': 257, 'year': 2005}","{'_idx': 124, 'median': 375, 'year': 2005}","{'_idx': 124, 'median': 29, 'year': 2005}","{'_idx': 124, 'median': 8.67435134514654, 'year': 2005}","{'_idx': 124, 'median': 369, 'year': 2005}","{'_idx': 124, 'median': 257, 'year': 2005}","{'_idx': 124, 'median': 375, 'year': 2005}","{'_idx': 124, 'median': 29, 'year': 2005}","{'_idx': 124, 'median': 8.67435134514654, 'year': 2005}","{'_idx': 124, 'median': 369, 'year': 2005}","{'_idx': 124, 'median': 257, 'year': 2005}","{'_idx': 124, 'median': 375, 'year': 2005}","{'_idx': 124, 'median': 29, 'year': 2005}","{'_idx': 124, 'median': 8.67435134514654, 'year': 2005}","{'_idx': 124, 'median': 369, 'year': 2005}","{'_idx': 124, 'median': 257, 'year': 2005}","{'_idx': 124, 'median': 375, 'year': 2005}","{'_idx': 124, 'median': 29, 'year': 2005}","{'_idx': 124, 'median': 8.67435134514654, 'year': 2005}"
